carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
16940,toyota, Verso,2017,Manual,36756,Petrol,200,41.6988,1.6,10500
16941,merc, CLS Class,2016,Automatic,46728,Diesel,125,57.582,2.1,18980
16943,ford, Tourneo Connect,2017,Manual,21310,Diesel,30,61.0357,1.5,12991
16944,skoda, Scala,2019,Manual,5027,Petrol,145,49.4518,1,15495
16945,ford, Tourneo Custom,2015,Manual,30324,Diesel,235,43.1911,2.2,15998
16946,audi, A8,2011,Automatic,105000,Diesel,235,43.1518,3,9995
16947,hyundi, I800,2018,Manual,33389,Diesel,145,32.0271,2.5,15838
16949,ford, Edge,2016,Automatic,23743,Diesel,200,47.8009,2,20645
16952,vauxhall, Antara,2012,Manual,67686,Diesel,235,44.3296,2.2,5490
16954,toyota, PROACE VERSO,2020,Automatic,1000,Diesel,145,38.9115,2,37950
16956,ford, Grand C-MAX,2015,Manual,25969,Diesel,30,64.3987,1.5,9998
16957,skoda, Roomster,2011,Automatic,56000,Petrol,145,49.7046,1.2,4495
16958,audi, RS6,2016,Automatic,51600,Petrol,325,29.6451,4,48990
16960,bmw, X4,2019,Semi-Auto,10395,Diesel,150,42.7153,2,35480
16961,toyota, Prius,2015,Automatic,25360,Hybrid,10,64.0309,1.8,23995
16962,bmw, 7 Series,2017,Semi-Auto,15405,Diesel,145,54.0775,3,30972
16963,vw, Scirocco,2016,Manual,10173,Petrol,125,51.9005,1.4,14000
16964,toyota, Avensis,2010,Automatic,80000,Diesel,260,42.4325,2.2,5495
16965,toyota, Hilux,2018,Automatic,21189,Diesel,260,36.2685,2.4,23698
16966,vw, Arteon,2019,Manual,10,Diesel,150,52.2957,2,27998
16967,bmw, X6,2018,Semi-Auto,7427,Diesel,145,40.9878,3,39990
16969,skoda, Yeti,2016,Semi-Auto,28872,Petrol,125,51.6756,1.2,11040
16970,vw, CC,2016,Automatic,75387,Diesel,125,58.7747,2,10329
16971,audi, A7,2015,Automatic,17078,Diesel,160,52.6375,3,21836
16972,merc, V Class,2019,Semi-Auto,3337,Diesel,145,45.0247,2.2,44999
16974,bmw, X7,2019,Semi-Auto,17561,Petrol,145,24.7744,3,67989
16975,hyundi, I40,2013,Manual,83898,Diesel,30,65.6247,1.7,5995
16976,merc, CLS Class,2016,Automatic,20500,Diesel,125,57.8758,2.1,19495
16977,toyota, Verso,2017,Semi-Auto,15062,Petrol,200,42.8122,1.8,15490
16979,ford, Puma,2020,Manual,169,Petrol,145,50.6583,1,21769
16980,audi, A7,2019,Semi-Auto,933,Diesel,145,45.6053,2,41995
16981,ford, Grand C-MAX,2018,Manual,11708,Diesel,145,64.1867,1.5,13799
16982,hyundi, IX35,2015,Manual,54076,Diesel,165,51.7268,2,9795
16984,hyundi, IX35,2014,Manual,64021,Diesel,145,53.3974,1.7,6995
16985,ford, Edge,2019,Automatic,10,Diesel,145,37.0437,2,33500
16986,ford, Puma,2020,Manual,899,Petrol,150,49.3135,1,23970
16988,bmw, 6 Series,2019,Semi-Auto,16935,Diesel,145,48.314,3,34442
16989,bmw, 7 Series,2019,Automatic,7689,Diesel,145,44.0709,3,45640
16990,vw, Jetta,2014,Manual,1,Diesel,20,67.2838,1.6,7985
16991,vauxhall, Combo Life,2019,Manual,7487,Diesel,145,53.5039,1.5,13798
16993,ford, KA,2014,Manual,40770,Petrol,30,57.5023,1.2,4340
16995,ford, Puma,2020,Manual,484,Petrol,145,50.1998,1,22500
16996,ford, KA,2012,Manual,45500,Petrol,30,57.7183,1.2,3295
16997,skoda, Rapid,2017,Manual,18325,Petrol,145,61.7189,1,9625
16998,bmw, X6,2018,Semi-Auto,11500,Diesel,150,40.8236,3,37900
17003,skoda, Yeti,2016,Semi-Auto,24070,Petrol,125,51.6975,1.2,10907
17005,vw, CC,2014,Manual,76705,Diesel,30,60.3191,2,9295
17006,ford, Grand C-MAX,2018,Manual,2542,Petrol,145,46.9787,1,16699
17008,skoda, Roomster,2015,Manual,24600,Diesel,125,60.2956,1.6,7000
17009,bmw, X4,2019,Automatic,9210,Diesel,145,43.0668,2,39990
17010,vauxhall, Combo Life,2019,Manual,6690,Diesel,145,53.4129,1.5,13798
17011,vauxhall, Combo Life,2018,Manual,13619,Diesel,145,53.4372,1.5,14500
17013,vw, Caravelle,2019,Automatic,2850,Diesel,145,32.6386,2,39990
17014,vauxhall, Agila,2013,Automatic,43000,Petrol,145,49.8022,1.2,5490
17017,vw, Scirocco,2015,Manual,33145,Diesel,20,55.1107,2,14495
17019,vauxhall, Combo Life,2018,Manual,10000,Diesel,145,53.6223,1.5,13500
17020,ford, Fusion,2010,Automatic,26588,Petrol,260,37.8115,1.6,4750
17021,ford, Grand Tourneo Connect,2019,Manual,390,Diesel,145,61.0436,1.5,18500
17022,merc, GLS Class,2017,Semi-Auto,44555,Diesel,300,37.0561,3,37999
17023,vw, Scirocco,2018,Manual,30532,Diesel,145,52.8817,2,16495
17024,hyundi, Santa Fe,2019,Semi-Auto,10000,Diesel,145,39.0806,2.2,32149
17025,bmw, M4,2020,Automatic,10,Petrol,150,33.9153,3,47488
17030,toyota, Prius,2015,Automatic,30862,Other,10,64.3021,1.8,21990
17031,vw, Caravelle,2006,Manual,178000,Diesel,325,34.5738,2.5,7994
17032,merc, CLS Class,2016,Semi-Auto,23629,Diesel,145,56.3647,2.1,20699
17033,vauxhall, Vivaro,2016,Manual,37409,Diesel,160,49.1559,1.6,13498
17034,vauxhall, Combo Life,2019,Manual,7300,Petrol,145,42.2336,1.2,14990
17037,vw, Arteon,2020,Semi-Auto,3000,Petrol,150,33.0234,2,34000
17038,vw, Arteon,2018,Semi-Auto,21299,Petrol,145,47.5468,2,22995
17044,ford, Puma,2019,Manual,1451,Petrol,145,50.7357,1,20990
17045,skoda, Scala,2020,Semi-Auto,55,Petrol,145,47.2,1,19295
17046,hyundi, IX20,2018,Manual,3250,Petrol,145,37.0465,1.6,12995
17047,audi, RS3,2015,Automatic,27000,Petrol,300,35.0467,2.5,27790
17048,audi, SQ5,2015,Automatic,82820,Diesel,260,41.2819,3,20000
17050,merc, V Class,2017,Automatic,8141,Diesel,145,45.1354,2.2,32980
17051,skoda, Kamiq,2020,Automatic,10,Petrol,145,52.3264,1.6,23490
17052,toyota, Prius,2019,Automatic,4092,Other,140,61.1106,1.8,24395
17053,toyota, Prius,2020,Automatic,3,Hybrid,135,63.8681,1.8,25990
17054,merc, CLA Class,2018,Automatic,32197,Petrol,145,52.5376,1.6,18400
17059,skoda, Scala,2019,Semi-Auto,2838,Petrol,145,45.7856,1.5,16495
17062,bmw, X4,2017,Semi-Auto,25350,Diesel,200,48.116,3,26995
17063,toyota, PROACE VERSO,2019,Manual,9441,Diesel,145,40.4469,2,24450
17066,merc, CLA Class,2017,Automatic,57763,Diesel,20,67.44,2.1,16000
17070,vw, CC,2016,Semi-Auto,33810,Diesel,125,56.454,2,13495
17071,bmw, 7 Series,2019,Semi-Auto,7780,Petrol,145,34.4199,3,47990
17072,ford, Grand C-MAX,2016,Manual,48154,Diesel,30,64.1625,1.5,9795
17073,bmw, X7,2019,Semi-Auto,2137,Diesel,145,33.8814,3,62990
17075,toyota, Hilux,2017,Manual,53830,Diesel,260,40.6662,2.4,18995
17077,merc, M Class,2015,Semi-Auto,43072,Diesel,205,38.9578,2.1,20498
17078,ford, Grand C-MAX,2018,Automatic,1298,Diesel,145,51.2528,1.5,15999
17080,ford, KA,2013,Manual,32966,Petrol,30,57.5573,1.2,3999
17081,vauxhall, Vivaro,2016,Manual,40230,Diesel,160,50.2634,1.6,13750
17082,audi, A8,2018,Automatic,2249,Diesel,145,40.3996,3,38572
17083,ford, Galaxy,2017,Manual,25870,Diesel,125,56.6784,2,17298
17084,ford, Grand C-MAX,2017,Manual,29684,Diesel,30,64.1838,1.5,10498
17085,vw, Arteon,2019,Semi-Auto,5021,Diesel,145,44.2335,2,29995
17086,vw, Caddy Maxi Life,2020,Semi-Auto,2134,Diesel,150,46.3058,2,21995
17088,skoda, Kamiq,2019,Semi-Auto,1000,Petrol,145,43.4781,1.5,23999
17089,bmw, 6 Series,2017,Semi-Auto,20643,Diesel,145,51.3358,3,27825
17093,hyundi, Santa Fe,2019,Semi-Auto,30,Diesel,145,40.8854,2.2,32995
17095,vw, Arteon,2018,Semi-Auto,25724,Diesel,150,52.1707,2,19412
17096,vauxhall, Combo Life,2019,Manual,10048,Diesel,145,53.0178,1.5,13798
17098,vw, Scirocco,2016,Automatic,20321,Petrol,165,44.3394,2,15490
17101,audi, A7,2019,Automatic,6112,Diesel,145,38.7923,3,41495
17102,merc, CLS Class,2019,Semi-Auto,8264,Diesel,145,48.3427,2.9,36000
17103,merc, CLA Class,2015,Automatic,50510,Diesel,20,69.0881,2.1,14295
17106,hyundi, IX35,2015,Manual,47049,Diesel,160,51.4319,2,9398
17107,hyundi, IX20,2019,Manual,3850,Petrol,145,37.6648,1.6,12490
17108,merc, X-CLASS,2018,Automatic,9500,Diesel,260,31.6948,3,36790
17110,merc, GLS Class,2016,Semi-Auto,32609,Diesel,300,37.202,3,39799
17112,bmw, 6 Series,2014,Automatic,29178,Diesel,160,50.7987,3,16999
17113,skoda, Scala,2019,Semi-Auto,4554,Petrol,150,46.97,1,15850
17114,skoda, Rapid,2018,Manual,17200,Petrol,145,62.9651,1,8950
17115,merc, GLS Class,2017,Automatic,25237,Diesel,305,37.273,3,38459
17117,skoda, Rapid,2014,Manual,59682,Diesel,20,72.4229,1.6,5990
17119,hyundi, IX20,2017,Manual,20967,Petrol,145,50.471,1.4,8340
17120,audi, A7,2017,Semi-Auto,14562,Diesel,145,52.0592,3,26102
17121,merc, V Class,2018,Manual,20646,Diesel,145,46.3648,2.1,20498
17122,hyundi, Santa Fe,2016,Semi-Auto,48155,Diesel,235,42.2846,2.2,17690
17124,ford, KA,2011,Manual,67532,Petrol,30,57.3819,1.2,2890
17126,bmw, X4,2019,Semi-Auto,4742,Diesel,145,40.8738,3,43995
17127,hyundi, IX20,2016,Manual,21941,Petrol,125,50.4407,1.4,8470
17130,merc, GL Class,2016,Manual,46808,Diesel,20,67.4016,2.1,15395
17131,audi, RS3,2016,Automatic,50796,Petrol,300,35.0099,2.5,29000
17132,merc, X-CLASS,2019,Automatic,10996,Diesel,260,36.124,2.3,22995
17133,vw, Beetle,2016,Manual,39625,Petrol,145,48.7707,1.4,10990
17134,hyundi, IX35,2011,Manual,72436,Diesel,200,48.0628,2,6936
17136,bmw, 7 Series,2019,Semi-Auto,2218,Petrol,145,33.5937,3,50390
17137,vw, Caddy Maxi Life,2014,Manual,56716,Diesel,200,48.5719,1.6,9498
17141,ford, Puma,2020,Manual,2459,Petrol,150,50.6195,1,20990
17144,skoda, Yeti,2016,Semi-Auto,29089,Petrol,125,51.4442,1.2,11995
17145,ford, Grand C-MAX,2012,Manual,71848,Petrol,200,40.9856,1.6,5990
17146,toyota, Avensis,2018,Automatic,35507,Petrol,145,44.315,1.8,12998
17148,merc, CLS Class,2019,Semi-Auto,7036,Diesel,145,48.7536,2.9,36490
17150,hyundi, Santa Fe,2019,Semi-Auto,3200,Diesel,145,39.5228,2.2,30995
17151,bmw, i3,2017,Automatic,16867,Hybrid,135,78.3233,0,21494
17152,skoda, Scala,2019,Manual,2250,Petrol,145,49.7405,1,14995
17153,merc, GL Class,2015,Automatic,29520,Diesel,125,54.9837,2.1,17299
17154,toyota, Prius,2013,Automatic,131000,Hybrid,0,69.2705,1.8,9980
17155,vw, CC,2016,Manual,74194,Diesel,125,55.4061,2,10000
17157,skoda, Yeti,2014,Manual,57801,Diesel,30,61.1822,1.6,6700
17159,bmw, M4,2019,Semi-Auto,152,Petrol,145,34.0157,3,43480
17160,bmw, M4,2018,Manual,8869,Petrol,145,31.9438,3,38776
17162,hyundi, Santa Fe,2020,Semi-Auto,6000,Diesel,150,38.829,2.2,36999
17163,toyota, Verso,2016,Manual,10863,Petrol,200,41.4399,1.6,11700
17164,merc, CLA Class,2016,Automatic,84000,Petrol,200,42.9741,2,14480
17168,skoda, Yeti,2013,Manual,73000,Diesel,200,46.8184,2,7999
17169,vw, Arteon,2019,Semi-Auto,7000,Petrol,145,47.0383,2,28995
17170,hyundi, Santa Fe,2017,Semi-Auto,12957,Diesel,240,42.8942,2.2,19498
17171,skoda, Kamiq,2019,Manual,543,Petrol,145,48.008,1,18990
17172,vauxhall, Combo Life,2019,Manual,2859,Diesel,145,50.0146,1.5,18999
17173,ford, Grand C-MAX,2016,Manual,25929,Diesel,30,63.9779,1.5,10750
17176,skoda, Yeti,2017,Automatic,27700,Other,145,51.6274,1.2,14480
17177,toyota, Avensis,2015,Manual,42238,Diesel,30,62.8116,2,9065
17178,ford, Galaxy,2012,Manual,39653,Petrol,235,39.6734,1.6,8773
17179,vauxhall, Combo Life,2019,Manual,4136,Petrol,145,42.1508,1.2,14995
17180,vw, Tiguan Allspace,2018,Semi-Auto,14005,Diesel,145,48.2276,2,24000
17182,ford, Tourneo Custom,2019,Manual,10750,Diesel,145,32.5565,2,25495
17185,vw, Shuttle,2019,Semi-Auto,14568,Diesel,145,32.7231,2,27490
17186,bmw, 8 Series,2019,Semi-Auto,9731,Diesel,145,40.0482,3,56950
17191,toyota, Avensis,2017,Manual,53675,Petrol,150,47.3014,1.8,11298
17192,bmw, X4,2016,Semi-Auto,25085,Diesel,200,48.0042,3,25000
17193,merc, X-CLASS,2017,Automatic,44632,Diesel,265,35.7128,2.3,20995
17194,ford, Tourneo Custom,2019,Automatic,4452,Diesel,145,29.7106,2,28995
17196,toyota, Prius,2017,Automatic,24128,Hybrid,135,64.1601,1.8,22990
17197,hyundi, IX20,2015,Manual,27000,Petrol,125,50.3536,1.4,6995
17198,ford, Galaxy,2017,Manual,20999,Diesel,125,56.3068,2,19995
17200,vw, Scirocco,2011,Semi-Auto,120000,Diesel,125,57.5752,2,5995
17201,merc, S Class,2019,Semi-Auto,11876,Diesel,145,52.5913,3,47599
17202,bmw, 6 Series,2008,Automatic,94000,Diesel,305,39.4496,3,8499
17203,merc, V Class,2016,Manual,21981,Diesel,200,46.1571,2.1,17998
17205,bmw, 7 Series,2019,Semi-Auto,4884,Diesel,145,41.5335,3,52990
17206,vw, Amarok,2019,Automatic,200,Diesel,260,28.2397,3,36990
17207,merc, GL Class,2014,Automatic,42719,Diesel,145,55.523,2.1,14999
17208,merc, V Class,2019,Automatic,9000,Diesel,145,38.7399,2,29990
17209,bmw, 8 Series,2019,Semi-Auto,2395,Petrol,145,32.8494,3,53980
17210,toyota, GT86,2020,Manual,3250,Petrol,145,33.1188,2,25995
17211,merc, GLS Class,2018,Automatic,6285,Diesel,145,37.3375,3,44444
17212,bmw, 6 Series,2017,Automatic,11541,Petrol,145,30.9581,4.4,35000
17217,ford, Edge,2018,Automatic,12145,Diesel,145,48.0018,2,25500
17221,vw, Arteon,2018,Semi-Auto,7297,Petrol,145,47.076,2,22791
17224,bmw, M4,2019,Automatic,1466,Petrol,145,34.1192,3,49999
17225,toyota, Land Cruiser,2020,Automatic,3500,Diesel,145,29.7782,2.8,50995
17226,bmw, M4,2020,Semi-Auto,1200,Petrol,145,32.642,3,56995
17227,ford, Grand C-MAX,2015,Manual,29950,Diesel,30,64.0392,1.5,9499
17229,hyundi, IX35,2015,Manual,54783,Diesel,150,53.4359,1.7,7995
17230,ford, Grand Tourneo Connect,2017,Manual,4856,Diesel,145,61.19,1.5,13998
17232,hyundi, I40,2016,Manual,67654,Diesel,30,65.7955,1.7,8599
17233,merc, CLS Class,2018,Semi-Auto,5203,Diesel,145,48.6967,2.9,33980
17235,ford, Galaxy,2017,Manual,20888,Diesel,125,56.1908,2,20000
17236,toyota, Prius,2017,Automatic,66661,Hybrid,135,85.321,1.8,16498
17237,ford, Grand C-MAX,2017,Manual,11373,Petrol,30,54.1752,1,11891
17238,audi, RS5,2019,Semi-Auto,4500,Petrol,145,30.3553,2.9,59450
17239,skoda, Rapid,2015,Manual,37500,Diesel,30,64.3487,1.6,8290
17241,bmw, Z4,2019,Semi-Auto,156,Petrol,145,38.6874,2,34890
17242,vauxhall, Combo Life,2020,Semi-Auto,500,Petrol,145,40.0414,1.2,21490
17243,merc, M Class,2015,Semi-Auto,44984,Diesel,300,39.4065,3,21498
17244,skoda, Scala,2020,Semi-Auto,3000,Petrol,150,44.3992,1.5,22500
17247,ford, Galaxy,2019,Manual,2725,Diesel,145,55.4681,2,26360
17248,vauxhall, Zafira Tourer,2016,Automatic,21491,Petrol,235,39.3921,1.4,11925
17249,ford, Grand Tourneo Connect,2016,Manual,21862,Diesel,30,64.2522,1.5,13482
17250,vw, Beetle,2003,Manual,87000,Petrol,260,41.0266,1.6,1300
17254,merc, CLA Class,2017,Automatic,25517,Petrol,145,40.8571,2,25900
17258,toyota, GT86,2016,Manual,14000,Petrol,260,36.1433,2,17500
17259,audi, A7,2014,Automatic,58732,Diesel,235,44.4076,3,19975
17260,skoda, Yeti,2017,Manual,26588,Petrol,145,51.4215,1.2,10800
17261,vw, CC,2016,Manual,36700,Diesel,30,62.9012,2,10850
17262,ford, Edge,2017,Automatic,23400,Diesel,150,48.1648,2,21995
17263,ford, Grand C-MAX,2017,Automatic,18415,Diesel,30,58.9481,1.5,10999
17268,bmw, Z3,1997,Manual,49000,Petrol,270,34.9548,1.9,3950
17270,toyota, GT86,2014,Manual,39761,Petrol,265,36.1703,2,13000
17275,vauxhall, Combo Life,2019,Manual,9381,Diesel,145,53.3682,1.5,13998
17277,vw, Tiguan Allspace,2019,Automatic,8708,Petrol,145,30.4944,2,31490
17278,toyota, Land Cruiser,2019,Semi-Auto,15200,Diesel,145,29.6752,2.8,44935
17281,bmw, Z4,2012,Manual,40000,Petrol,200,41.8679,2,12495
17282,vw, Scirocco,2018,Semi-Auto,23548,Petrol,145,44.1729,2,20353
17283,merc, V Class,2019,Automatic,500,Diesel,145,38.0464,2.1,27000
17285,skoda, Roomster,2015,Manual,44850,Petrol,145,49.9623,1.2,6597
17286,hyundi, I800,2018,Automatic,33389,Diesel,145,31.492,2.5,16000
17287,vw, Amarok,2015,Manual,43935,Diesel,260,35.2907,2,18995
17289,hyundi, IX35,2014,Manual,44016,Diesel,145,53.1661,1.7,8499
17291,bmw, X4,2019,Semi-Auto,5763,Diesel,150,42.773,2,34950
17294,skoda, Kamiq,2020,Semi-Auto,2777,Petrol,150,43.8698,1.5,24904
17296,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.831,2.3,26995
17298,merc, SLK,2005,Automatic,63000,Petrol,325,32.4605,1.8,5200
17299,vw, CC,2016,Manual,18141,Diesel,30,62.7239,2,13300
17300,bmw, X4,2019,Automatic,155,Diesel,145,40.8543,3,39500
17304,merc, S Class,2019,Automatic,2772,Diesel,145,52.5466,3,48750
17305,ford, Tourneo Custom,2017,Manual,39250,Diesel,145,44.7135,2,19490
17306,merc, S Class,2015,Automatic,30782,Hybrid,20,63.9201,2.1,27000
17307,toyota, Prius,2014,Automatic,51141,Hybrid,0,72.5361,1.8,11160
17308,bmw, X4,2019,Semi-Auto,6449,Diesel,145,36.9152,3,41999
17309,skoda, Scala,2019,Manual,3570,Petrol,145,49.7814,1,14995
17311,ford, Edge,2017,Manual,48867,Diesel,160,48.6675,2,16250
17312,vw, Caddy Life,2017,Semi-Auto,20123,Diesel,145,55.6862,2,15998
17314,vauxhall, GTC,2015,Manual,47870,Diesel,125,59.9027,2,7700
17316,hyundi, IX35,2014,Manual,54550,Diesel,150,53.4996,1.7,8498
17317,bmw, M2,2019,Semi-Auto,1287,Petrol,145,29.4897,3,45980
17321,toyota, GT86,2017,Manual,18615,Petrol,145,36.1507,2,15995
17323,skoda, Kamiq,2019,Manual,2883,Petrol,145,47.205,1,20495
17324,merc, V Class,2017,Semi-Auto,32577,Diesel,145,45.5048,2.2,30998
17325,vw, Beetle,2015,Manual,38000,Petrol,125,51.2185,1.2,9299
17326,skoda, Scala,2019,Manual,2000,Diesel,145,57.5934,1.6,17995
17328,hyundi, I800,2018,Manual,33113,Diesel,145,32.0847,2.5,16280
17331,bmw, 8 Series,2020,Semi-Auto,101,Diesel,145,40.738,3,61995
17332,vw, Eos,2012,Manual,74000,Diesel,125,58.9839,2,5990
17333,bmw, X6,2015,Semi-Auto,55912,Diesel,200,47.1943,3,23162
17334,toyota, Prius,2014,Automatic,65282,Hybrid,10,64.0392,1.8,16495
17337,ford, Tourneo Custom,2018,Automatic,26909,Diesel,145,31.8004,2,21948
17338,merc, V Class,2018,Manual,25254,Diesel,145,46.2277,2.1,20498
17340,merc, GL Class,2015,Automatic,31112,Diesel,330,36.6624,3,31723
17341,merc, V Class,2018,Manual,30577,Diesel,145,45.8526,2.1,19990
17345,ford, KA,2016,Manual,22280,Petrol,30,57.6977,1.2,5495
17346,hyundi, IX20,2017,Manual,12536,Diesel,145,64.3569,1.6,9500
17347,audi, A8,2016,Semi-Auto,25691,Diesel,200,47.8974,3,26000
17350,bmw, X4,2016,Automatic,30241,Diesel,200,47.4636,3,23700
17351,ford, Tourneo Custom,2018,Manual,8095,Diesel,145,45.0611,2,20995
17352,ford, Grand C-MAX,2014,Manual,45460,Diesel,125,60.2517,1.6,6998
17353,vw, Arteon,2017,Semi-Auto,6502,Petrol,145,47.053,2,22290
17354,bmw, M4,2019,Semi-Auto,1501,Petrol,145,33.8814,3,56995
17355,toyota, Prius,2015,Automatic,32314,Hybrid,0,72.7285,1.8,15499
17356,skoda, Yeti,2015,Semi-Auto,59000,Diesel,165,51.6091,2,12495
17357,bmw, X7,2019,Semi-Auto,5665,Diesel,145,31.3336,3,71000
17358,toyota, Prius,2018,Automatic,34502,Hybrid,140,234.8704,1.8,18699
17359,hyundi, IX20,2015,Manual,20077,Petrol,125,50.3602,1.4,7998
17361,ford, Puma,2019,Manual,3068,Petrol,145,50.3513,1,19990
17362,bmw, i3,2016,Automatic,68000,Hybrid,0,78.0258,0,15990
17363,merc, SLK,2013,Semi-Auto,44226,Diesel,145,56.2423,2,10498
17365,audi, RS4,2019,Automatic,6000,Petrol,145,29.2605,2.9,60990
17366,ford, Mustang,2018,Manual,5572,Petrol,145,20.7721,5,37500
17368,ford, Tourneo Custom,2016,Manual,25108,Diesel,200,44.5853,2,16998
17370,vw, Tiguan Allspace,2019,Semi-Auto,2678,Diesel,145,44.3196,2,32950
17371,hyundi, Santa Fe,2019,Automatic,1791,Diesel,145,39.2298,2.2,32450
17373,hyundi, Santa Fe,2019,Semi-Auto,2251,Diesel,145,40.9251,2.2,31680
17375,bmw, M2,2020,Semi-Auto,1501,Petrol,145,29.1132,3,46000
17376,vw, Jetta,2011,Manual,60200,Diesel,125,59.2635,2,5995
17378,vw, Arteon,2019,Automatic,2494,Diesel,145,43.9044,2,32495
17379,hyundi, I40,2014,Automatic,56078,Diesel,200,47.3937,1.7,8921
17381,merc, V Class,2016,Semi-Auto,24754,Diesel,235,44.5038,2.2,32134
17382,audi, A7,2014,Automatic,69743,Diesel,200,47.9515,3,14840
17384,vw, Scirocco,2010,Manual,90000,Diesel,145,50.4736,2,6500
17385,hyundi, IX20,2017,Manual,5003,Petrol,125,50.5581,1.4,10300
17387,ford, Mustang,2018,Semi-Auto,5064,Petrol,145,23.4503,5,33000
17389,vw, Arteon,2019,Automatic,6600,Diesel,145,50.8307,2,27371
17390,skoda, Yeti,2010,Manual,101145,Petrol,160,44.1262,1.2,4399
17391,vw, Jetta,2016,Manual,73500,Diesel,20,70.7389,2,7995
17393,vw, Arteon,2019,Manual,10,Diesel,145,51.9053,2,27498
17394,merc, V Class,2016,Automatic,33000,Diesel,235,44.8127,2.1,29995
17395,vw, Caravelle,2019,Semi-Auto,1329,Diesel,150,29.8018,2,54994
17396,vauxhall, Combo Life,2019,Automatic,826,Diesel,145,50.1782,1.5,16130
17397,merc, V Class,2019,Automatic,8251,Diesel,145,36.2839,2,49995
17398,ford, Grand C-MAX,2016,Automatic,13325,Diesel,30,58.9908,1.5,11690
17399,hyundi, I800,2017,Automatic,18000,Diesel,330,33.7277,2.5,15499
17402,merc, S Class,2019,Automatic,3671,Petrol,145,31.4405,4,104590
17403,ford, Galaxy,2017,Manual,50446,Diesel,125,56.4199,2,16990
17404,audi, S3,2015,Manual,20000,Petrol,205,40.5739,2,19940
17405,hyundi, IX20,2015,Manual,27027,Petrol,125,50.334,1.4,6498
17407,ford, KA,2015,Manual,15850,Petrol,30,57.4571,1.2,6200
17408,bmw, X4,2016,Semi-Auto,75680,Diesel,145,54.4754,2,18860
17409,vauxhall, Antara,2012,Manual,63725,Diesel,240,42.6737,2.2,5695
17413,bmw, 7 Series,2016,Semi-Auto,15143,Diesel,160,52.4009,3,33995
17414,hyundi, IX20,2018,Automatic,13000,Petrol,150,43.5648,1.6,12000
17415,vw, Tiguan Allspace,2019,Semi-Auto,3700,Diesel,150,44.5123,2,29000
17416,vw, Caravelle,2019,Semi-Auto,3252,Diesel,145,33.4147,2,45490
17419,ford, Tourneo Custom,2016,Manual,73000,Diesel,200,44.6791,2,12995
17420,hyundi, IX35,2014,Manual,36189,Diesel,150,53.6102,1.7,8999
17421,ford, KA,2010,Manual,38000,Petrol,30,55.0279,1.2,2999
17423,vw, Scirocco,2015,Automatic,36213,Diesel,125,53.7285,2,14255
17424,merc, GLS Class,2019,Semi-Auto,11584,Diesel,145,37.0497,3,47980
17425,hyundi, Santa Fe,2019,Semi-Auto,9970,Diesel,145,38.8869,2.2,30999
17428,hyundi, Santa Fe,2016,Automatic,42812,Diesel,235,41.9897,2.2,15995
17429,toyota, Camry,2019,Automatic,6340,Hybrid,135,52.0893,2.5,25490
17430,bmw, X4,2019,Semi-Auto,8515,Diesel,145,42.8824,2,34000
17431,ford, KA,2014,Manual,57533,Petrol,30,57.7134,1.2,4199
17433,hyundi, IX20,2017,Manual,18975,Petrol,150,50.0388,1.4,8995
17436,bmw, M4,2019,Automatic,99,Petrol,145,33.9051,3,57800
17437,merc, CLA Class,2019,Automatic,3138,Petrol,145,44.1041,1.3,26899
17438,audi, A8,2018,Automatic,3000,Diesel,145,50.5335,3,39500
17439,vw, Tiguan Allspace,2019,Automatic,8000,Diesel,145,38.7995,2,27499
17440,hyundi, IX35,2012,Manual,28446,Petrol,200,41.5315,1.6,7499
17441,bmw, X4,2017,Semi-Auto,37114,Diesel,200,48.2139,3,26191
17444,toyota, Prius,2018,Automatic,20252,Hybrid,135,85.6849,1.8,22000
17445,merc, V Class,2018,Manual,18831,Diesel,145,46.1819,2.1,20498
17446,merc, GL Class,2016,Automatic,17909,Petrol,145,50.3951,1.6,18295
17449,vw, Arteon,2019,Automatic,11,Petrol,145,38.4875,2,28990
17451,merc, GLS Class,2018,Automatic,5987,Diesel,145,37.0468,3,46532
17452,merc, M Class,2015,Semi-Auto,33059,Diesel,300,39.0149,3,24480
17453,hyundi, I40,2017,Manual,8613,Diesel,145,65.5235,1.7,13751
17454,ford, Puma,2020,Manual,1381,Petrol,145,50.3383,1,20991
17455,audi, A7,2018,Semi-Auto,27431,Diesel,145,52.0773,3,25950
17456,merc, CLS Class,2019,Semi-Auto,2619,Petrol,145,31.3951,2,46995
17457,audi, SQ7,2016,Automatic,25514,Diesel,300,39.1589,4,45990
17458,vw, Scirocco,2016,Manual,30989,Petrol,145,46.2023,2,14750
17459,ford, KA,2015,Manual,15296,Petrol,30,57.6566,1.2,4998
17462,hyundi, Santa Fe,2019,Semi-Auto,7919,Diesel,145,39.0276,2.2,31500
17464,merc, SLK,2015,Automatic,21078,Diesel,30,70.7864,2.1,14900
17466,merc, SLK,2006,Automatic,65000,Petrol,565,28.0804,3.5,6850
17470,merc, V Class,2018,Manual,22740,Diesel,145,46.2055,2.1,20998
